,Axis1,Axis2,Axis3,waist_vm_15,waist_vm_60,waist_cpm,waist_vm_cpm,waist_ee,waist_intensity
17089,0,0,0,0.0,0.0,0,0,0.0,1
17090,0,0,0,0.0,0.0,0,0,0.0,1
17091,0,0,0,0.0,0.0,0,0,0.0,1
17092,0,0,0,0.0,0.0,0,42,0.0,1
17093,0,0,0,0.0,0.0,0,42,0.0,1
17094,22,5,36,42.485291572496,169.941166289984,88,42,0.09613762406015038,1
17095,0,0,0,0.0,0.0,0,42,0.0,1
17096,0,0,0,0.0,0.0,0,353,0.0,1
17097,0,0,0,0.0,0.0,0,353,0.0,1
17098,0,180,304,353.2930794680247,1413.1723178720988,0,353,0.0,1
17099,0,0,0,0.0,0.0,0,353,0.0,1
17100,0,0,0,0.0,0.0,0,0,0.0,1
17101,0,0,0,0.0,0.0,0,0,0.0,1
17102,0,0,0,0.0,0.0,0,0,0.0,1
17103,0,0,0,0.0,0.0,0,0,0.0,1
17104,0,0,0,0.0,0.0,0,0,0.0,1
17105,0,0,0,0.0,0.0,0,0,0.0,1
17106,0,0,0,0.0,0.0,0,0,0.0,1
17107,0,0,0,0.0,0.0,0,0,0.0,1
17108,0,0,0,0.0,0.0,0,0,0.0,1
17109,0,0,0,0.0,0.0,0,0,0.0,1
17110,0,0,0,0.0,0.0,0,0,0.0,1
17111,0,0,0,0.0,0.0,0,0,0.0,1
17112,0,0,0,0.0,0.0,0,0,0.0,1
17113,0,0,0,0.0,0.0,0,0,0.0,1
17114,0,0,0,0.0,0.0,0,0,0.0,1
17115,0,0,0,0.0,0.0,0,0,0.0,1
17116,0,0,0,0.0,0.0,0,2105,0.0,1
17117,884,849,728,1425.5669047785866,5702.267619114346,3536,2105,3.8629845304169512,2
17118,262,506,371,679.9419092834328,2719.767637133731,1048,2105,1.1449117047163362,2
17119,0,0,0,0.0,0.0,0,2105,0.0,1
17120,0,0,0,0.0,0.0,0,452,0.0,1
17121,35,110,54,127.4401820463232,509.7607281852928,140,452,0.15294622009569378,1
17122,8,252,107,273.8923146055763,1095.5692584223052,32,452,0.034959136021872866,1
17123,14,11,48,51.19570294468082,204.78281177872327,56,452,0.06117848803827751,1
17124,32,23,43,58.32666628567074,233.30666514268296,128,118,0.13983654408749147,1
17125,0,12,31,33.24154027718932,132.9661611087573,0,118,0.0,1
17126,0,17,0,17.0,68.0,0,118,0.0,1
17127,0,10,2,10.198039027185569,40.792156108742276,0,118,0.0,1
17128,0,15,0,15.0,60.0,0,15,0.0,1
17129,0,0,0,0.0,0.0,0,15,0.0,1
17130,0,0,0,0.0,0.0,0,15,0.0,1
17131,0,0,0,0.0,0.0,0,15,0.0,1
17132,0,3,0,3.0,12.0,0,2078,0.0,1
17133,587,874,864,1361.9621874339978,5447.848749735991,2348,2078,2.565126605604921,2
17134,153,212,443,514.3947900202722,2057.579160081089,612,2078,0.6685934764183185,1
17135,99,123,122,199.53445817702766,798.1378327081106,396,2078,0.43261930827067674,1
17136,0,0,0,0.0,0.0,0,1502,0.0,1
17137,143,140,172,263.880654842298,1055.522619369192,572,1502,0.6248945563909774,1
17138,559,566,797,1126.0754859244562,4504.301943697825,2236,1502,2.4427696295283665,2
17139,20,82,74,112.24972160321825,448.998886412873,80,1502,0.08739784005468217,1
17140,168,323,573,678.8829059565427,2715.5316238261707,672,1131,0.7341418564593301,2
17141,18,55,153,163.57872722331592,654.3149088932637,72,1131,0.07865805604921394,1
17142,0,0,24,24.0,96.0,0,1131,0.0,1
17143,66,141,214,264.63748789617847,1058.5499515847139,264,1131,0.2884128721804511,1
17144,6,34,53,63.25345840347388,253.0138336138955,24,250,0.026219352016404643,1
17145,0,0,2,2.0,8.0,0,250,0.0,1
17146,0,5,74,74.16872656315464,296.67490625261854,0,250,0.0,1
17147,8,19,109,110.93241185514718,443.7296474205887,32,250,0.034959136021872866,1
17148,0,18,24,30.0,120.0,0,1122,0.0,1
17149,2,64,140,153.94804318340653,615.7921727336261,8,1122,0.008739784005468217,1
17150,126,250,487,561.7339227783916,2246.9356911135665,504,1122,0.5506063923444976,1
17151,75,172,327,377.01193615056803,1508.0477446022721,300,1122,0.32774190020505806,1
17152,7,48,39,62.24146527838174,248.96586111352696,28,689,0.030589244019138755,1
17153,81,231,344,422.20611080371634,1688.8244432148654,324,689,0.35396125222146274,1
17154,0,0,0,0.0,0.0,0,689,0.0,1
17155,77,145,123,205.14141463878033,820.5656585551213,308,689,0.3364816842105263,1
17156,0,0,0,0.0,0.0,0,0,0.0,1
17157,0,0,0,0.0,0.0,0,0,0.0,1
17158,0,0,0,0.0,0.0,0,0,0.0,1
17159,0,0,0,0.0,0.0,0,0,0.0,1
17160,0,0,0,0.0,0.0,0,0,0.0,1
17161,0,0,0,0.0,0.0,0,0,0.0,1
17162,0,0,0,0.0,0.0,0,0,0.0,1
17163,0,0,0,0.0,0.0,0,0,0.0,1
17164,0,0,0,0.0,0.0,0,638,0.0,1
17165,0,0,0,0.0,0.0,0,638,0.0,1
17166,0,0,9,9.0,36.0,0,638,0.0,1
17167,147,385,476,629.610991009528,2518.443964038112,588,638,0.6423741244019139,1
17168,169,181,297,386.6923842022235,1546.769536808894,676,682,0.7385117484620644,1
17169,0,0,49,49.0,196.0,0,682,0.0,1
17170,70,66,168,193.59752064528098,774.3900825811239,280,682,0.30589244019138756,1
17171,0,0,53,53.0,212.0,0,682,0.0,1
17172,88,113,196,242.75296084703066,971.0118433881227,352,3018,2.533887601364964,1
17173,986,856,762,1511.8121576439316,6047.248630575727,3944,3018,7.9350035429325745,2
17174,241,859,896,1264.4279338894723,5057.711735557889,964,3018,6.882136286633595,2
17175,0,0,0,0.0,0.0,0,3018,1.500731000000001,1
17176,0,0,0,0.0,0.0,0,0,0.0,1
17177,0,0,0,0.0,0.0,0,0,0.0,1
17178,0,0,0,0.0,0.0,0,0,0.0,1
17179,0,0,0,0.0,0.0,0,0,0.0,1
17180,0,0,0,0.0,0.0,0,6,0.0,1
17181,0,0,0,0.0,0.0,0,6,0.0,1
17182,2,0,6,6.324555320336759,25.298221281347036,8,6,0.008739784005468217,1
17183,0,0,0,0.0,0.0,0,6,0.0,1
17184,0,0,0,0.0,0.0,0,0,0.0,1
17185,0,0,0,0.0,0.0,0,0,0.0,1
17186,0,0,0,0.0,0.0,0,0,0.0,1
17187,0,0,0,0.0,0.0,0,0,0.0,1
17188,0,0,0,0.0,0.0,0,33,0.0,1
17189,0,9,0,9.0,36.0,0,33,0.0,1
17190,0,13,0,13.0,52.0,0,33,0.0,1
17191,11,0,0,11.0,44.0,44,33,0.04806881203007519,1
17192,29,1,35,45.46427168667722,181.8570867467089,116,76,0.12672686807928912,1
17193,6,16,26,31.11269837220809,124.45079348883236,24,76,0.026219352016404643,1
17194,0,0,0,0.0,0.0,0,76,0.0,1
17195,0,0,0,0.0,0.0,0,76,0.0,1
17196,0,0,0,0.0,0.0,0,32,0.0,1
17197,0,0,0,0.0,0.0,0,32,0.0,1
17198,0,0,6,6.0,24.0,0,32,0.0,1
17199,26,0,6,26.68332812825267,106.73331251301067,104,32,0.11361719207108681,1
17200,32,0,12,34.17601498127012,136.7040599250805,128,45,0.13983654408749147,1
17201,2,0,0,2.0,8.0,8,45,0.008739784005468217,1
17202,9,0,3,9.486832980505138,37.94733192202055,36,45,0.03932902802460697,1
17203,0,0,0,0.0,0.0,0,45,0.0,1
17204,27,10,8,29.88310559496787,119.53242237987148,108,109,0.11798708407382093,1
17205,0,65,2,65.03076195155643,260.1230478062257,0,109,0.0,1
17206,0,0,0,0.0,0.0,0,109,0.0,1
17207,12,0,9,15.0,60.0,48,109,0.052438704032809286,1
17208,39,247,116,275.6555822035897,1102.6223288143588,156,535,0.17042578810663023,1
17209,42,45,22,65.36818798161687,261.4727519264675,168,535,0.18353546411483251,1
17210,12,16,7,21.18962010041709,84.75848040166836,48,535,0.052438704032809286,1
17211,59,141,81,172.98265809034152,691.9306323613661,236,535,0.2578236281613124,1
17212,16,183,119,218.87439320304236,875.4975728121694,64,2833,2.4322604174721496,1
17213,127,389,303,509.1748226297133,2036.699290518853,508,2833,3.66777904511206,1
17214,480,639,659,1035.8580983899292,4143.432393559717,1920,2833,5.90934306674754,2
17215,544,594,704,1069.76072090912,4279.04288363648,2176,2833,6.053632628189216,2
17216,177,325,475,602.1453312946967,2408.5813251787868,708,1151,0.773470884483937,1
17217,77,180,420,463.38860581589614,1853.5544232635846,308,1151,0.3364816842105263,1
17218,13,23,37,45.46427168667722,181.8570867467089,52,1151,0.056808596035543404,1
17219,0,22,34,40.496913462633174,161.9876538505327,0,1151,0.0,1
17220,112,232,631,681.563643396565,2726.25457358626,448,1902,0.4894279043062201,2
17221,152,217,499,564.9725657056279,2259.8902628225114,608,1902,0.6642235844155844,1
17222,0,0,0,0.0,0.0,0,1902,0.0,1
17223,278,347,482,655.7568146805644,2623.0272587222576,1112,1902,1.214829976760082,1
17224,128,263,748,803.1544060764405,3212.617624305762,512,3151,4.918956152261331,2
17225,175,407,530,690.7778224581331,2763.1112898325323,700,3151,4.440681412381815,2
17226,266,437,697,864.6004857736317,3458.401943094527,1064,3151,5.180470667452577,2
17227,156,347,696,793.1966969169753,3172.786787667901,624,3151,4.876576142078648,2
17228,331,388,776,928.5908679283897,3714.3634717135587,1324,4319,5.452813733903228,2
17229,267,337,645,775.1664337418126,3100.6657349672505,1068,4319,4.799839342005156,2
17230,690,735,907,1356.0877552724971,5424.3510210899885,2760,4319,7.27224048643975,2
17231,400,672,988,1260.0507926270275,5040.20317050811,1600,4319,6.86350717342063,2
17232,258,501,872,1038.243227765055,4152.97291106022,1032,2145,1.1274321367053999,2
17233,0,0,0,0.0,0.0,0,2145,0.0,1
17234,103,422,507,667.6391240782702,2670.556496313081,412,2145,0.4500988762816131,1
17235,136,235,346,439.8147337231894,1759.2589348927577,544,2145,0.5943053123718387,1
17236,447,637,956,1232.685685809647,4930.742743238588,1788,2771,6.7470412788058605,2
17237,437,921,994,1423.8138923328427,5695.255569331371,1748,2771,7.5604829257685795,2
17238,46,104,17,114.9826073804208,459.9304295216832,184,2771,1.9900969770110715,1
17239,0,0,0,0.0,0.0,0,2771,1.500731000000001,1
17240,0,0,0,0.0,0.0,0,0,0.0,1
17241,0,0,0,0.0,0.0,0,0,0.0,1
17242,0,0,0,0.0,0.0,0,0,0.0,1
17243,0,0,0,0.0,0.0,0,0,0.0,1
17244,0,0,0,0.0,0.0,0,0,0.0,1
17245,0,0,0,0.0,0.0,0,0,0.0,1
17246,0,0,0,0.0,0.0,0,0,0.0,1
17247,0,0,0,0.0,0.0,0,0,0.0,1
17248,0,0,0,0.0,0.0,0,1467,0.0,1
17249,260,194,600,682.0821064945187,2728.328425978075,1040,1467,1.1361719207108678,2
17250,122,237,664,715.5061145790439,2862.0244583161757,488,1467,0.5331268243335613,2
17251,28,51,39,70.04284403134984,280.1713761253994,112,1467,0.12235697607655502,1
17252,0,49,0,49.0,196.0,0,49,0.0,1
17253,0,0,0,0.0,0.0,0,49,0.0,1
17254,0,0,0,0.0,0.0,0,49,0.0,1
17255,0,0,0,0.0,0.0,0,49,0.0,1
17256,0,0,0,0.0,0.0,0,0,0.0,1
17257,0,0,0,0.0,0.0,0,0,0.0,1
17258,0,0,0,0.0,0.0,0,0,0.0,1
17259,0,0,0,0.0,0.0,0,0,0.0,1
17260,0,0,0,0.0,0.0,0,0,0.0,1
17261,0,0,0,0.0,0.0,0,0,0.0,1
17262,0,0,0,0.0,0.0,0,0,0.0,1
17263,0,0,0,0.0,0.0,0,0,0.0,1
17264,0,0,0,0.0,0.0,0,0,0.0,1
17265,0,0,0,0.0,0.0,0,0,0.0,1
17266,0,0,0,0.0,0.0,0,0,0.0,1
17267,0,0,0,0.0,0.0,0,0,0.0,1
17268,0,0,0,0.0,0.0,0,0,0.0,1
17269,0,0,0,0.0,0.0,0,0,0.0,1
17270,0,0,0,0.0,0.0,0,0,0.0,1
17271,0,0,0,0.0,0.0,0,0,0.0,1
17272,0,0,0,0.0,0.0,0,0,0.0,1
17273,0,0,0,0.0,0.0,0,0,0.0,1
17274,0,0,0,0.0,0.0,0,0,0.0,1
17275,0,0,0,0.0,0.0,0,0,0.0,1
17276,0,0,0,0.0,0.0,0,0,0.0,1
17277,0,0,0,0.0,0.0,0,0,0.0,1
17278,0,0,0,0.0,0.0,0,0,0.0,1
17279,0,0,0,0.0,0.0,0,0,0.0,1
17280,0,0,0,0.0,0.0,0,0,0.0,1
17281,0,0,0,0.0,0.0,0,0,0.0,1
17282,0,0,0,0.0,0.0,0,0,0.0,1
17283,0,0,0,0.0,0.0,0,0,0.0,1
17284,13,12,12,21.37755832643195,85.5102333057278,52,21,0.056808596035543404,1
17285,0,0,0,0.0,0.0,0,21,0.0,1
17286,0,0,0,0.0,0.0,0,21,0.0,1
17287,0,0,0,0.0,0.0,0,21,0.0,1
17288,0,0,0,0.0,0.0,0,0,0.0,1
17289,0,0,0,0.0,0.0,0,0,0.0,1
17290,0,0,0,0.0,0.0,0,0,0.0,1
17291,0,0,0,0.0,0.0,0,0,0.0,1
17292,0,0,0,0.0,0.0,0,0,0.0,1
17293,0,0,0,0.0,0.0,0,0,0.0,1
17294,0,0,0,0.0,0.0,0,0,0.0,1
17295,0,0,0,0.0,0.0,0,0,0.0,1
17296,0,0,0,0.0,0.0,0,0,0.0,1
17297,0,0,0,0.0,0.0,0,0,0.0,1
17298,0,0,0,0.0,0.0,0,0,0.0,1
17299,0,0,0,0.0,0.0,0,0,0.0,1
17300,0,0,0,0.0,0.0,0,0,0.0,1
17301,0,0,0,0.0,0.0,0,0,0.0,1
17302,0,0,0,0.0,0.0,0,0,0.0,1
17303,0,0,0,0.0,0.0,0,0,0.0,1
17304,0,0,0,0.0,0.0,0,0,0.0,1
17305,0,0,0,0.0,0.0,0,0,0.0,1
17306,0,0,0,0.0,0.0,0,0,0.0,1
17307,0,0,0,0.0,0.0,0,0,0.0,1
17308,0,0,0,0.0,0.0,0,0,0.0,1
17309,0,0,0,0.0,0.0,0,0,0.0,1
17310,0,0,0,0.0,0.0,0,0,0.0,1
17311,0,0,0,0.0,0.0,0,0,0.0,1
17312,0,0,0,0.0,0.0,0,0,0.0,1
17313,0,0,0,0.0,0.0,0,0,0.0,1
17314,0,0,0,0.0,0.0,0,0,0.0,1
17315,0,0,0,0.0,0.0,0,0,0.0,1
17316,0,0,0,0.0,0.0,0,0,0.0,1
17317,0,0,0,0.0,0.0,0,0,0.0,1
17318,0,0,0,0.0,0.0,0,0,0.0,1
17319,0,0,0,0.0,0.0,0,0,0.0,1
17320,0,0,0,0.0,0.0,0,0,0.0,1
17321,0,0,0,0.0,0.0,0,0,0.0,1
17322,0,0,0,0.0,0.0,0,0,0.0,1
17323,0,0,0,0.0,0.0,0,0,0.0,1
17324,0,0,0,0.0,0.0,0,134,0.0,1
17325,0,0,0,0.0,0.0,0,134,0.0,1
17326,0,0,0,0.0,0.0,0,134,0.0,1
17327,72,107,38,134.45073447177595,537.8029378871038,288,134,0.31463222419685577,1
17328,385,437,447,734.168236850383,2936.672947401532,1540,784,1.6824084210526318,2
17329,0,50,0,50.0,200.0,0,784,0.0,1
17330,0,0,0,0.0,0.0,0,784,0.0,1
17331,0,0,0,0.0,0.0,0,784,0.0,1
17332,0,0,0,0.0,0.0,0,0,0.0,1
17333,0,0,0,0.0,0.0,0,0,0.0,1
17334,0,0,0,0.0,0.0,0,0,0.0,1
17335,0,0,0,0.0,0.0,0,0,0.0,1
17336,0,0,0,0.0,0.0,0,36,0.0,1
17337,0,0,0,0.0,0.0,0,36,0.0,1
17338,0,11,0,11.0,44.0,0,36,0.0,1
17339,0,25,0,25.0,100.0,0,36,0.0,1
17340,0,57,0,57.0,228.0,0,57,0.0,1
17341,0,0,0,0.0,0.0,0,57,0.0,1
17342,0,0,0,0.0,0.0,0,57,0.0,1
17343,0,0,0,0.0,0.0,0,57,0.0,1
17344,0,0,0,0.0,0.0,0,0,0.0,1
17345,0,0,0,0.0,0.0,0,0,0.0,1
17346,0,0,0,0.0,0.0,0,0,0.0,1
17347,0,0,0,0.0,0.0,0,0,0.0,1
17348,0,0,0,0.0,0.0,0,0,0.0,1
17349,0,0,0,0.0,0.0,0,0,0.0,1
17350,0,0,0,0.0,0.0,0,0,0.0,1
17351,0,0,0,0.0,0.0,0,0,0.0,1
17352,0,0,0,0.0,0.0,0,0,0.0,1
17353,0,0,0,0.0,0.0,0,0,0.0,1
17354,0,0,0,0.0,0.0,0,0,0.0,1
17355,0,0,0,0.0,0.0,0,0,0.0,1
17356,0,0,0,0.0,0.0,0,0,0.0,1
17357,0,0,0,0.0,0.0,0,0,0.0,1
17358,0,0,0,0.0,0.0,0,0,0.0,1
17359,0,0,0,0.0,0.0,0,0,0.0,1
17360,0,0,0,0.0,0.0,0,0,0.0,1
17361,0,0,0,0.0,0.0,0,0,0.0,1
17362,0,0,0,0.0,0.0,0,0,0.0,1
17363,0,0,0,0.0,0.0,0,0,0.0,1
17364,0,0,0,0.0,0.0,0,0,0.0,1
17365,0,0,0,0.0,0.0,0,0,0.0,1
17366,0,0,0,0.0,0.0,0,0,0.0,1
17367,0,0,0,0.0,0.0,0,0,0.0,1
17368,0,0,0,0.0,0.0,0,0,0.0,1
17369,0,0,0,0.0,0.0,0,0,0.0,1
17370,0,0,0,0.0,0.0,0,0,0.0,1
17371,0,0,0,0.0,0.0,0,0,0.0,1
17372,0,0,0,0.0,0.0,0,0,0.0,1
17373,0,0,0,0.0,0.0,0,0,0.0,1
17374,0,0,0,0.0,0.0,0,0,0.0,1
17375,0,0,0,0.0,0.0,0,0,0.0,1
17376,0,0,0,0.0,0.0,0,0,0.0,1
17377,0,0,0,0.0,0.0,0,0,0.0,1
17378,0,0,0,0.0,0.0,0,0,0.0,1
17379,0,0,0,0.0,0.0,0,0,0.0,1
17380,0,0,0,0.0,0.0,0,0,0.0,1
17381,0,0,0,0.0,0.0,0,0,0.0,1
17382,0,0,0,0.0,0.0,0,0,0.0,1
17383,0,0,0,0.0,0.0,0,0,0.0,1
17384,0,0,0,0.0,0.0,0,0,0.0,1
17385,0,0,0,0.0,0.0,0,0,0.0,1
17386,0,0,0,0.0,0.0,0,0,0.0,1
17387,0,0,0,0.0,0.0,0,0,0.0,1
17388,0,0,0,0.0,0.0,0,0,0.0,1
17389,0,0,0,0.0,0.0,0,0,0.0,1
17390,0,0,0,0.0,0.0,0,0,0.0,1
17391,0,0,0,0.0,0.0,0,0,0.0,1
17392,0,0,0,0.0,0.0,0,0,0.0,1
17393,0,0,0,0.0,0.0,0,0,0.0,1
17394,0,0,0,0.0,0.0,0,0,0.0,1
17395,0,0,0,0.0,0.0,0,0,0.0,1
17396,0,0,0,0.0,0.0,0,0,0.0,1
17397,0,0,0,0.0,0.0,0,0,0.0,1
17398,0,0,0,0.0,0.0,0,0,0.0,1
17399,0,0,0,0.0,0.0,0,0,0.0,1
17400,0,0,0,0.0,0.0,0,0,0.0,1
17401,0,0,0,0.0,0.0,0,0,0.0,1
17402,0,0,0,0.0,0.0,0,0,0.0,1
17403,0,0,0,0.0,0.0,0,0,0.0,1
17404,0,0,0,0.0,0.0,0,0,0.0,1
17405,0,0,0,0.0,0.0,0,0,0.0,1
17406,0,0,0,0.0,0.0,0,0,0.0,1
17407,0,0,0,0.0,0.0,0,0,0.0,1
17408,0,0,0,0.0,0.0,0,0,0.0,1
17409,0,0,0,0.0,0.0,0,0,0.0,1
17410,0,0,0,0.0,0.0,0,0,0.0,1
17411,0,0,0,0.0,0.0,0,0,0.0,1
17412,0,0,0,0.0,0.0,0,0,0.0,1
17413,0,0,0,0.0,0.0,0,0,0.0,1
17414,0,0,0,0.0,0.0,0,0,0.0,1
17415,0,0,0,0.0,0.0,0,0,0.0,1
17416,0,0,0,0.0,0.0,0,0,0.0,1
17417,0,0,0,0.0,0.0,0,0,0.0,1
17418,0,0,0,0.0,0.0,0,0,0.0,1
17419,0,0,0,0.0,0.0,0,0,0.0,1
17420,0,0,0,0.0,0.0,0,92,0.0,1
17421,0,0,0,0.0,0.0,0,92,0.0,1
17422,0,80,47,92.78469701410896,371.1387880564358,0,92,0.0,1
17423,0,0,0,0.0,0.0,0,92,0.0,1
17424,0,0,0,0.0,0.0,0,0,0.0,1
17425,0,0,0,0.0,0.0,0,0,0.0,1
17426,0,0,0,0.0,0.0,0,0,0.0,1
17427,0,0,0,0.0,0.0,0,0,0.0,1
17428,0,0,0,0.0,0.0,0,0,0.0,1
17429,0,0,0,0.0,0.0,0,0,0.0,1
17430,0,0,0,0.0,0.0,0,0,0.0,1
17431,0,0,0,0.0,0.0,0,0,0.0,1
17432,0,0,0,0.0,0.0,0,0,0.0,1
17433,0,0,0,0.0,0.0,0,0,0.0,1
17434,0,0,0,0.0,0.0,0,0,0.0,1
17435,0,0,0,0.0,0.0,0,0,0.0,1
17436,0,0,0,0.0,0.0,0,258,0.0,1
17437,0,0,0,0.0,0.0,0,258,0.0,1
17438,0,0,0,0.0,0.0,0,258,0.0,1
17439,19,70,248,258.3892412620928,1033.5569650483712,76,258,0.08302794805194805,1
17440,328,385,200,543.8832595327788,2175.533038131115,1312,569,1.4333245768967873,1
17441,12,22,7,26.019223662515376,104.0768946500615,48,569,0.052438704032809286,1
17442,0,0,0,0.0,0.0,0,569,0.0,1
17443,0,0,0,0.0,0.0,0,569,0.0,1
17444,0,0,0,0.0,0.0,0,0,0.0,1
17445,0,0,0,0.0,0.0,0,0,0.0,1
17446,0,0,0,0.0,0.0,0,0,0.0,1
17447,0,0,0,0.0,0.0,0,0,0.0,1
17448,0,0,0,0.0,0.0,0,0,0.0,1
17449,0,0,0,0.0,0.0,0,0,0.0,1
17450,0,0,0,0.0,0.0,0,0,0.0,1
17451,0,0,0,0.0,0.0,0,0,0.0,1
17452,94,132,53,170.49633427144408,681.9853370857763,376,170,0.4107698482570061,1
17453,0,0,0,0.0,0.0,0,170,0.0,1
17454,0,0,0,0.0,0.0,0,170,0.0,1
17455,0,0,0,0.0,0.0,0,170,0.0,1
17456,0,0,0,0.0,0.0,0,0,0.0,1
17457,0,0,0,0.0,0.0,0,0,0.0,1
17458,0,0,0,0.0,0.0,0,0,0.0,1
17459,0,0,0,0.0,0.0,0,0,0.0,1
17460,0,0,0,0.0,0.0,0,90,0.0,1
17461,0,0,0,0.0,0.0,0,90,0.0,1
17462,36,82,14,90.64215354899729,362.56861419598914,144,90,0.15731611209842788,1
17463,0,0,0,0.0,0.0,0,90,0.0,1
17464,0,0,0,0.0,0.0,0,0,0.0,1
17465,0,0,0,0.0,0.0,0,0,0.0,1
17466,0,0,0,0.0,0.0,0,0,0.0,1
17467,0,0,0,0.0,0.0,0,0,0.0,1
17468,0,0,0,0.0,0.0,0,0,0.0,1
17469,0,0,0,0.0,0.0,0,0,0.0,1
17470,0,0,0,0.0,0.0,0,0,0.0,1
17471,0,0,0,0.0,0.0,0,0,0.0,1
17472,0,0,0,0.0,0.0,0,0,0.0,1
17473,0,0,0,0.0,0.0,0,0,0.0,1
17474,0,0,0,0.0,0.0,0,0,0.0,1
17475,0,0,0,0.0,0.0,0,0,0.0,1
17476,0,0,0,0.0,0.0,0,0,0.0,1
17477,0,0,0,0.0,0.0,0,0,0.0,1
17478,0,0,0,0.0,0.0,0,0,0.0,1
17479,0,0,0,0.0,0.0,0,0,0.0,1
17480,0,0,0,0.0,0.0,0,0,0.0,1
17481,0,0,0,0.0,0.0,0,0,0.0,1
17482,0,0,0,0.0,0.0,0,0,0.0,1
17483,0,0,0,0.0,0.0,0,0,0.0,1
17484,0,0,0,0.0,0.0,0,0,0.0,1
17485,0,0,0,0.0,0.0,0,0,0.0,1
17486,0,0,0,0.0,0.0,0,0,0.0,1
17487,0,0,0,0.0,0.0,0,0,0.0,1
17488,0,0,0,0.0,0.0,0,0,0.0,1
17489,0,0,0,0.0,0.0,0,0,0.0,1
17490,0,0,0,0.0,0.0,0,0,0.0,1
17491,0,0,0,0.0,0.0,0,0,0.0,1
17492,0,0,0,0.0,0.0,0,0,0.0,1
17493,0,0,0,0.0,0.0,0,0,0.0,1
17494,0,0,0,0.0,0.0,0,0,0.0,1
17495,0,0,0,0.0,0.0,0,0,0.0,1
17496,0,0,0,0.0,0.0,0,0,0.0,1
17497,0,0,0,0.0,0.0,0,0,0.0,1
17498,0,0,0,0.0,0.0,0,0,0.0,1
17499,0,0,0,0.0,0.0,0,0,0.0,1
17500,0,0,0,0.0,0.0,0,15,0.0,1
17501,0,0,0,0.0,0.0,0,15,0.0,1
17502,0,0,0,0.0,0.0,0,15,0.0,1
17503,0,6,14,15.231546211727817,60.92618484691127,0,15,0.0,1
17504,0,0,0,0.0,0.0,0,0,0.0,1
17505,0,0,0,0.0,0.0,0,0,0.0,1
17506,0,0,0,0.0,0.0,0,0,0.0,1
17507,0,0,0,0.0,0.0,0,0,0.0,1
17508,0,0,0,0.0,0.0,0,10,0.0,1
17509,0,9,5,10.295630140987,41.182520563948,0,10,0.0,1
17510,0,0,0,0.0,0.0,0,10,0.0,1
17511,0,0,0,0.0,0.0,0,10,0.0,1
17512,0,0,0,0.0,0.0,0,0,0.0,1
17513,0,0,0,0.0,0.0,0,0,0.0,1
17514,0,0,0,0.0,0.0,0,0,0.0,1
17515,0,0,0,0.0,0.0,0,0,0.0,1
17516,0,0,0,0.0,0.0,0,0,0.0,1
17517,0,0,0,0.0,0.0,0,0,0.0,1
17518,0,0,0,0.0,0.0,0,0,0.0,1
17519,0,0,0,0.0,0.0,0,0,0.0,1
17520,0,0,0,0.0,0.0,0,0,0.0,1
17521,0,0,0,0.0,0.0,0,0,0.0,1
17522,0,0,0,0.0,0.0,0,0,0.0,1
17523,0,0,0,0.0,0.0,0,0,0.0,1
17524,0,0,0,0.0,0.0,0,0,0.0,1
17525,0,0,0,0.0,0.0,0,0,0.0,1
17526,0,0,0,0.0,0.0,0,0,0.0,1
17527,0,0,0,0.0,0.0,0,0,0.0,1
17528,0,0,0,0.0,0.0,0,0,0.0,1
17529,0,0,0,0.0,0.0,0,0,0.0,1
17530,0,0,0,0.0,0.0,0,0,0.0,1
17531,0,0,0,0.0,0.0,0,0,0.0,1
17532,0,0,0,0.0,0.0,0,0,0.0,1
17533,0,0,0,0.0,0.0,0,0,0.0,1
17534,0,0,0,0.0,0.0,0,0,0.0,1
17535,0,0,0,0.0,0.0,0,0,0.0,1
17536,0,0,0,0.0,0.0,0,0,0.0,1
17537,0,0,0,0.0,0.0,0,0,0.0,1
17538,0,0,0,0.0,0.0,0,0,0.0,1
17539,0,0,0,0.0,0.0,0,0,0.0,1
17540,0,0,0,0.0,0.0,0,125,0.0,1
17541,36,73,30,86.74675786448736,346.98703145794946,144,125,0.15731611209842788,1
17542,0,0,0,0.0,0.0,0,125,0.0,1
17543,29,26,0,38.948684188300895,155.79473675320358,116,125,0.12672686807928912,1
17544,0,0,0,0.0,0.0,0,0,0.0,1
17545,0,0,0,0.0,0.0,0,0,0.0,1
17546,0,0,0,0.0,0.0,0,0,0.0,1
17547,0,0,0,0.0,0.0,0,0,0.0,1
17548,0,0,0,0.0,0.0,0,2101,0.0,1
17549,5,7,0,8.602325267042627,34.40930106817051,20,2101,0.02184946001367054,1
17550,618,746,817,1267.2525399461624,5069.01015978465,2472,2101,2.7005932576896785,2
17551,213,407,686,825.5991763561783,3302.396705424713,852,2101,0.9307869965823651,2
17552,199,482,817,969.2337179442325,3876.93487177693,796,3146,5.625789703570654,2
17553,59,367,495,619.0274630418266,2476.1098521673066,236,3146,4.135311882706016,1
17554,158,428,368,586.1501514117351,2344.6006056469405,632,3146,3.995386044408346,1
17555,263,696,625,971.7046876494936,3886.8187505979745,1052,3146,5.636306150636245,2
17556,69,211,196,296.1384811198977,1184.5539244795907,276,3027,2.761096375646285,1
