	Participant	Activity	OC_METs	TimeSec	Mean_AGhipX	Var_AGhipX	Mean_AGhipY	Var_AGhipY	Mean_AGhipZ	Var_AGhipZ
7662	1	Test	1	229890	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7663	1	Test	1	229920	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7664	1	Test	1	229950	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7665	1	Test	1	229980	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7666	1	Test	1	230010	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7667	1	Test	1	230040	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7668	1	Test	1	230070	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7669	1	Test	1	230100	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7670	1	Test	1	230130	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7671	1	Test	1	230160	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7672	1	Test	1	230190	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7673	1	Test	1	230220	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7674	1	Test	1	230250	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7675	1	Test	1	230280	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7676	1	Test	1	230310	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7677	1	Test	1	230340	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7678	1	Test	1	230370	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7679	1	Test	1	230400	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7680	1	Test	1	230430	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7681	1	Test	1	230460	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7682	1	Test	1	230490	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7683	1	Test	1	230520	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7684	1	Test	1	230550	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7685	1	Test	1	230580	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7686	1	Test	1	230610	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7687	1	Test	1	230640	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7688	1	Test	1	230670	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7689	1	Test	1	230700	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7690	1	Test	1	230730	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7691	1	Test	1	230760	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7692	1	Test	1	230790	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7693	1	Test	1	230820	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7694	1	Test	1	230850	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7695	1	Test	1	230880	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7696	1	Test	1	230910	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7697	1	Test	1	230940	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7698	1	Test	1	230970	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7699	1	Test	1	231000	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7700	1	Test	1	231030	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7701	1	Test	1	231060	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7702	1	Test	1	231090	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7703	1	Test	1	231120	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7704	1	Test	1	231150	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7705	1	Test	1	231180	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7706	1	Test	1	231210	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7707	1	Test	1	231240	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7708	1	Test	1	231270	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7709	1	Test	1	231300	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7710	1	Test	1	231330	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7711	1	Test	1	231360	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7712	1	Test	1	231390	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7713	1	Test	1	231420	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7714	1	Test	1	231450	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7715	1	Test	1	231480	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7716	1	Test	1	231510	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7717	1	Test	1	231540	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7718	1	Test	1	231570	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7719	1	Test	1	231600	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7720	1	Test	1	231630	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7721	1	Test	1	231660	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7722	1	Test	1	231690	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7723	1	Test	1	231720	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7724	1	Test	1	231750	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7725	1	Test	1	231780	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7726	1	Test	1	231810	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7727	1	Test	1	231840	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7728	1	Test	1	231870	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7729	1	Test	1	231900	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7730	1	Test	1	231930	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7731	1	Test	1	231960	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7732	1	Test	1	231990	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7733	1	Test	1	232020	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7734	1	Test	1	232050	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7735	1	Test	1	232080	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7736	1	Test	1	232110	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7737	1	Test	1	232140	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7738	1	Test	1	232170	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7739	1	Test	1	232200	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7740	1	Test	1	232230	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7741	1	Test	1	232260	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7742	1	Test	1	232290	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7743	1	Test	1	232320	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7744	1	Test	1	232350	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7745	1	Test	1	232380	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7746	1	Test	1	232410	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7747	1	Test	1	232440	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7748	1	Test	1	232470	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7749	1	Test	1	232500	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7750	1	Test	1	232530	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7751	1	Test	1	232560	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7752	1	Test	1	232590	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7753	1	Test	1	232620	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7754	1	Test	1	232650	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7755	1	Test	1	232680	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7756	1	Test	1	232710	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7757	1	Test	1	232740	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7758	1	Test	1	232770	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7759	1	Test	1	232800	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7760	1	Test	1	232830	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7761	1	Test	1	232860	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7762	1	Test	1	232890	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7763	1	Test	1	232920	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7764	1	Test	1	232950	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7765	1	Test	1	232980	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7766	1	Test	1	233010	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7767	1	Test	1	233040	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7768	1	Test	1	233070	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7769	1	Test	1	233100	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7770	1	Test	1	233130	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7771	1	Test	1	233160	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7772	1	Test	1	233190	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7773	1	Test	1	233220	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7774	1	Test	1	233250	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7775	1	Test	1	233280	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7776	1	Test	1	233310	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7777	1	Test	1	233340	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7778	1	Test	1	233370	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7779	1	Test	1	233400	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7780	1	Test	1	233430	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7781	1	Test	1	233460	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7782	1	Test	1	233490	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7783	1	Test	1	233520	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7784	1	Test	1	233550	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7785	1	Test	1	233580	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7786	1	Test	1	233610	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7787	1	Test	1	233640	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7788	1	Test	1	233670	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7789	1	Test	1	233700	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7790	1	Test	1	233730	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7791	1	Test	1	233760	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7792	1	Test	1	233790	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7793	1	Test	1	233820	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7794	1	Test	1	233850	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7795	1	Test	1	233880	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7796	1	Test	1	233910	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7797	1	Test	1	233940	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7798	1	Test	1	233970	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7799	1	Test	1	234000	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7800	1	Test	1	234030	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7801	1	Test	1	234060	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7802	1	Test	1	234090	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7803	1	Test	1	234120	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7804	1	Test	1	234150	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7805	1	Test	1	234180	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7806	1	Test	1	234210	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7807	1	Test	1	234240	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7808	1	Test	1	234270	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7809	1	Test	1	234300	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7810	1	Test	1	234330	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7811	1	Test	1	234360	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7812	1	Test	1	234390	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7813	1	Test	1	234420	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7814	1	Test	1	234450	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7815	1	Test	1	234480	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7816	1	Test	1	234510	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7817	1	Test	1	234540	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7818	1	Test	1	234570	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7819	1	Test	1	234600	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7820	1	Test	1	234630	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7821	1	Test	1	234660	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7822	1	Test	1	234690	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7823	1	Test	1	234720	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7824	1	Test	1	234750	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7825	1	Test	1	234780	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7826	1	Test	1	234810	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7827	1	Test	1	234840	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7828	1	Test	1	234870	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7829	1	Test	1	234900	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7830	1	Test	1	234930	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7831	1	Test	1	234960	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7832	1	Test	1	234990	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7833	1	Test	1	235020	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7834	1	Test	1	235050	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7835	1	Test	1	235080	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7836	1	Test	1	235110	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7837	1	Test	1	235140	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7838	1	Test	1	235170	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7839	1	Test	1	235200	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7840	1	Test	1	235230	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7841	1	Test	1	235260	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7842	1	Test	1	235290	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7843	1	Test	1	235320	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7844	1	Test	1	235350	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7845	1	Test	1	235380	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7846	1	Test	1	235410	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7847	1	Test	1	235440	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7848	1	Test	1	235470	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7849	1	Test	1	235500	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7850	1	Test	1	235530	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7851	1	Test	1	235560	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7852	1	Test	1	235590	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7853	1	Test	1	235620	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7854	1	Test	1	235650	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7855	1	Test	1	235680	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7856	1	Test	1	235710	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7857	1	Test	1	235740	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7858	1	Test	1	235770	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7859	1	Test	1	235800	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7860	1	Test	1	235830	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7861	1	Test	1	235860	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7862	1	Test	1	235890	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7863	1	Test	1	235920	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7864	1	Test	1	235950	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7865	1	Test	1	235980	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7866	1	Test	1	236010	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7867	1	Test	1	236040	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7868	1	Test	1	236070	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7869	1	Test	1	236100	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7870	1	Test	1	236130	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7871	1	Test	1	236160	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7872	1	Test	1	236190	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7873	1	Test	1	236220	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7874	1	Test	1	236250	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7875	1	Test	1	236280	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7876	1	Test	1	236310	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7877	1	Test	1	236340	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7878	1	Test	1	236370	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7879	1	Test	1	236400	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7880	1	Test	1	236430	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7881	1	Test	1	236460	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7882	1	Test	1	236490	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7883	1	Test	1	236520	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7884	1	Test	1	236550	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7885	1	Test	1	236580	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7886	1	Test	1	236610	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7887	1	Test	1	236640	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7888	1	Test	1	236670	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7889	1	Test	1	236700	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7890	1	Test	1	236730	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7891	1	Test	1	236760	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7892	1	Test	1	236790	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7893	1	Test	1	236820	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7894	1	Test	1	236850	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7895	1	Test	1	236880	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7896	1	Test	1	236910	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7897	1	Test	1	236940	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7898	1	Test	1	236970	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7899	1	Test	1	237000	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7900	1	Test	1	237030	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7901	1	Test	1	237060	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7902	1	Test	1	237090	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7903	1	Test	1	237120	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7904	1	Test	1	237150	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7905	1	Test	1	237180	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7906	1	Test	1	237210	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7907	1	Test	1	237240	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7908	1	Test	1	237270	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7909	1	Test	1	237300	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7910	1	Test	1	237330	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7911	1	Test	1	237360	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7912	1	Test	1	237390	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7913	1	Test	1	237420	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7914	1	Test	1	237450	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7915	1	Test	1	237480	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7916	1	Test	1	237510	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7917	1	Test	1	237540	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7918	1	Test	1	237570	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7919	1	Test	1	237600	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7920	1	Test	1	237630	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7921	1	Test	1	237660	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7922	1	Test	1	237690	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7923	1	Test	1	237720	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7924	1	Test	1	237750	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7925	1	Test	1	237780	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7926	1	Test	1	237810	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7927	1	Test	1	237840	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7928	1	Test	1	237870	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7929	1	Test	1	237900	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7930	1	Test	1	237930	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7931	1	Test	1	237960	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7932	1	Test	1	237990	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7933	1	Test	1	238020	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7934	1	Test	1	238050	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7935	1	Test	1	238080	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7936	1	Test	1	238110	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7937	1	Test	1	238140	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7938	1	Test	1	238170	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7939	1	Test	1	238200	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7940	1	Test	1	238230	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7941	1	Test	1	238260	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7942	1	Test	1	238290	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7943	1	Test	1	238320	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7944	1	Test	1	238350	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7945	1	Test	1	238380	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7946	1	Test	1	238410	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7947	1	Test	1	238440	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7948	1	Test	1	238470	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7949	1	Test	1	238500	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7950	1	Test	1	238530	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7951	1	Test	1	238560	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7952	1	Test	1	238590	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7953	1	Test	1	238620	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7954	1	Test	1	238650	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7955	1	Test	1	238680	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7956	1	Test	1	238710	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7957	1	Test	1	238740	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7958	1	Test	1	238770	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7959	1	Test	1	238800	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7960	1	Test	1	238830	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7961	1	Test	1	238860	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7962	1	Test	1	238890	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7963	1	Test	1	238920	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7964	1	Test	1	238950	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7965	1	Test	1	238980	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7966	1	Test	1	239010	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7967	1	Test	1	239040	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7968	1	Test	1	239070	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7969	1	Test	1	239100	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7970	1	Test	1	239130	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7971	1	Test	1	239160	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7972	1	Test	1	239190	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7973	1	Test	1	239220	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7974	1	Test	1	239250	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7975	1	Test	1	239280	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7976	1	Test	1	239310	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7977	1	Test	1	239340	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7978	1	Test	1	239370	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7979	1	Test	1	239400	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7980	1	Test	1	239430	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7981	1	Test	1	239460	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7982	1	Test	1	239490	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7983	1	Test	1	239520	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
7984	1	Test	1	239550	0.14800000000000002	0.0	0.012	0.0	-1.016	0.0
